Top Q S-full,Top Q R-full,Mid Q S-full,Mid Q R-full,Corr-full,Gini-full,Churn-full,Top Q S-null-ref,Mid Q S-null-ref,Corr-null-ref,Gini-null-ref,Churn-null-ref,Top Q S-null-thre,Mid Q S-null-thre,Corr-null-thre,Gini-null-thre,Churn-null-thre
7,9,0,4,0.801054043965063,0.6361804788213630,35,31,9,0.7779894321040700,0.9181597605893190,11,7,0,0.7784599138770120,0.9205906345351520,6
34,0,6,0,0.8007510525068140,0.6377651098901100,28,34,6,0.7779273880090120,0.918187271062271,14,34,6,0.7783024870300910,0.9206214846405840,33
32,0,8,0,0.8006966080581560,0.6392928051001820,10,32,8,0.7779280725285870,0.918188524590164,10,32,8,0.7783776678627960,0.9205917540953430,10
0,6,0,11,0.8012053186581590,0.6371992753623190,32,33,7,0.7778535437249020,0.9182142210144930,10,0,0,0.7784342505608320,0.92056489432974,0
0,8,0,8,0.8014551685294160,0.6351653153153150,34,31,9,0.7778859885158660,0.9182081081081080,9,0,0,0.7784342505608320,0.92056489432974,0
33,0,7,0,0.8012424781855180,0.6367101254480290,32,32,8,0.7779317160203130,0.9181850358422940,13,33,7,0.7783589761500590,0.9205777253763830,40
11,6,0,10,0.8012274206713110,0.6352419786096260,26,34,6,0.7778258404138770,0.9182121212121210,12,11,0,0.778270816280398,0.9205933729515580,0
4,10,0,9,0.8014795094114050,0.6339038120567380,32,35,5,0.7777288212892660,0.9182380319148940,8,4,0,0.7781380222492400,0.9207057272945120,0
20,5,0,6,0.8013237181894070,0.6337142857142860,33,34,6,0.7776034876731500,0.9182707231040560,8,20,0,0.7781816563694430,0.9207567049808430,16
6,5,0,12,0.8015572480558210,0.6328894736842110,30,31,9,0.7776033668373890,0.9182640350877190,7,6,0,0.7779585090411580,0.9208738964447630,0
0,6,0,13,0.8020543836900450,0.6313180628272250,34,35,5,0.7775195557504430,0.918283595113438,10,0,0,0.7779771321025360,0.920946847813133,0
34,4,3,1,0.8017393592532150,0.63254296875,34,34,6,0.7774849416365940,0.9182881944444440,7,34,3,0.7779771321025360,0.920946847813133,37
0,5,0,13,0.8025500943600940,0.6303264248704660,35,31,9,0.7775523644218010,0.9182508635578580,10,0,0,0.77774841331202,0.9210101817320780,0
4,8,0,8,0.8030783417876230,0.6289050687285220,35,31,9,0.7775565025848620,0.9182474226804120,11,4,0,0.77774841331202,0.9210101817320780,4
33,0,6,1,0.8029904276818330,0.6303175213675210,31,35,5,0.77744537149447,0.9182807692307690,9,33,6,0.7778102465234360,0.9210615202602780,35
30,0,5,4,0.8028908230421770,0.6316084183673470,12,34,6,0.7774085760010630,0.9182950680272110,7,30,5,0.7777924326153920,0.9210539302079660,9
7,4,0,10,0.8029638326464840,0.6297148900169210,31,32,8,0.777437381837127,0.9182923011844330,11,7,0,0.7775959391093650,0.9211213288958950,0
0,4,0,11,0.8034994590386340,0.6278758417508420,35,32,8,0.777484376648351,0.9182807239057240,12,0,0,0.7775607810671890,0.9211937252157690,0
32,0,8,0,0.8032105816983,0.6293626465661640,36,32,8,0.7774848010883610,0.9182793132328310,10,32,8,0.7774330850865110,0.9212097521426920,40
1,7,0,8,0.8030791938120420,0.62709625,32,33,7,0.777509732120315,0.9182741666666670,10,1,0,0.7772956239434300,0.9212261329652630,0
26,2,3,2,0.8028150998665670,0.6274444444444450,32,31,9,0.7775923752082190,0.9182479270315090,11,26,3,0.777346285723145,0.9212394341900980,28
34,0,6,0,0.8025455320195110,0.6289261551155120,13,29,11,0.7777361643239970,0.9181860561056110,12,34,6,0.7772196590400580,0.9212737707726570,14
0,8,0,6,0.8022632177615280,0.6268715106732350,33,31,9,0.7777662609557680,0.9181793924466340,14,0,0,0.7770843587928840,0.9213082071351600,0
17,4,0,4,0.8022426238659960,0.6259640522875820,33,33,7,0.7777122508706640,0.9182042483660130,9,17,0,0.7770843587928840,0.9213082071351600,17
0,8,0,10,0.8023669580138350,0.6240845528455280,34,32,8,0.77775794176211,0.9181882113821140,11,0,0,0.7769389794714050,0.9214104739282890,0
32,0,8,0,0.8022765157910190,0.6255028317152100,31,32,8,0.7777502471944970,0.9181917475728160,12,32,8,0.7769572635993630,0.9213768115942030,40
31,0,9,0,0.8023035085761410,0.6267435587761680,13,32,8,0.777768254230705,0.9181815619967790,13,31,9,0.7770712033434100,0.9213151433991740,13
22,6,0,6,0.8018795084235800,0.6265985576923080,18,32,8,0.777759335670859,0.9181794871794870,9,22,0,0.777168051177247,0.9212598381554150,2
25,3,1,1,0.8013283487764710,0.6267204944178630,20,33,7,0.7777339090361410,0.918183014354067,9,25,1,0.7768535484244550,0.9213894411309920,6
13,3,0,8,0.8012252669899300,0.6256329365079370,26,32,8,0.7777964532295640,0.9181583333333330,8,13,0,0.7765414895578990,0.9215077532167600,0
31,0,9,0,0.8012557241378370,0.6269273301737760,26,32,8,0.7777783720496460,0.9181623222748820,13,31,9,0.7766800181079420,0.9214416038457340,27
2,12,0,8,0.8014404766415260,0.6258431603773590,30,33,7,0.7777406628714730,0.9181812106918240,12,2,0,0.7768018151177000,0.9213817431889720,0
0,8,0,10,0.8018280734404420,0.6239456181533650,37,34,6,0.77769161842976,0.9182030516431930,10,0,0,0.7768589901311120,0.92140625,0
15,6,0,8,0.801784585068684,0.6230794392523360,34,30,10,0.7777364040878390,0.9181896417445480,10,15,0,0.7768589901311120,0.92140625,15
33,0,7,0,0.8016207475221990,0.6244682170542640,22,35,5,0.7776405715895670,0.9182201550387600,9,33,7,0.7768000733057420,0.9214106295817160,26
3,3,0,5,0.8015046704654490,0.6214162808641980,35,35,5,0.7775360467871110,0.9182530864197530,5,3,0,0.7767310184569170,0.9214170951156810,0
3,8,0,7,0.8014658848705880,0.6199297235023040,35,31,9,0.7775803497157840,0.9182434715821810,10,3,0,0.7767894099284810,0.9214525453669500,1
17,6,0,5,0.8010107613353550,0.6192794342507650,31,32,8,0.7775983899155780,0.9182450305810400,10,17,0,0.7768368826966310,0.9214874264312470,14
0,10,0,11,0.8012506091991240,0.6181556316590560,35,31,9,0.7776314105553810,0.9182298325722980,14,0,0,0.7765744933605130,0.9216127741315830,0
33,0,7,0,0.8010465497863100,0.6195359848484850,31,33,7,0.7775894620413150,0.9182424242424240,11,33,7,0.776493827777181,0.9216125868193630,40
5,6,0,12,0.8013997229647210,0.6182141779788840,31,33,7,0.777547165323627,0.9182579185520360,9,5,0,0.7764040436677000,0.9216145092460880,0
0,7,0,12,0.8019543294269060,0.6166054804804810,38,30,10,0.7776167116928200,0.9182364864864870,11,0,0,0.7764173419109960,0.9216687723731310,0
36,0,4,0,0.801694272817976,0.6180003736920780,33,30,10,0.7777356827075650,0.918195067264574,15,36,4,0.7762794058856010,0.9217048545720860,40
32,0,8,0,0.8015670688188900,0.6193392857142860,10,29,11,0.7778032688060120,0.9181752232142860,14,32,8,0.7762811012607190,0.9216833021418170,10
29,0,11,0,0.8016135218956210,0.6206274074074070,11,34,6,0.7777294579097860,0.9181937037037040,9,29,11,0.7764138039413290,0.9216088034717920,11
1,8,0,4,0.801430971082502,0.6190512536873160,32,30,10,0.7777943526475640,0.9181703539823010,9,1,0,0.7765308977015240,0.9215388170055450,0
1,10,0,8,0.8014834274755270,0.6174456681350960,37,33,7,0.7777817183188160,0.9181703377386200,11,1,0,0.776574232525547,0.9215506442835880,0
15,9,0,10,0.8014200271564420,0.6173238304093570,33,32,8,0.7777796705706330,0.9181750730994150,11,15,0,0.7766165427286060,0.9215624679191050,14
30,0,10,0,0.8014286638613150,0.618622998544396,22,33,7,0.7777577711285320,0.9181852256186320,11,30,10,0.7767117648306560,0.9215238240995820,25
32,0,8,0,0.8013541779234570,0.6199239130434780,15,32,8,0.7778440660803290,0.9181597826086960,12,32,8,0.7767308458904560,0.9215039042693440,15
32,0,8,0,0.8012669711861330,0.6212081529581530,14,30,10,0.7779155015962170,0.9181338383838380,13,32,8,0.7767516716611560,0.9214771696401570,14
32,0,8,0,0.8011731532920030,0.6225032327586210,11,32,8,0.7779263762699020,0.9181217672413790,9,32,8,0.7767500625344420,0.9214743011722270,11
0,10,0,5,0.8012696041918030,0.6209220314735340,30,32,8,0.777924004799734,0.9181226752503580,12,0,0,0.7767382096276170,0.9214719649437310,0
12,5,0,10,0.8013796027082330,0.6201534900284900,37,34,6,0.7778677653365380,0.9181456552706550,11,12,0,0.7767382096276170,0.9214719649437310,12
1,9,0,9,0.8014677839805020,0.6183095744680850,34,32,8,0.7778703257283790,0.9181514184397160,9,1,0,0.776623988990271,0.9215563177254200,0
32,0,8,0,0.8015305379122390,0.6195303672316390,32,30,10,0.7779431001392940,0.9181271186440680,13,32,8,0.7767704876786140,0.9215090423954940,39
35,0,5,0,0.8012910657603650,0.620831223628692,10,30,10,0.7780203535745470,0.9181065400843880,13,35,5,0.7766291997060220,0.9215507417231560,10
31,0,9,0,0.8012855485734350,0.6220507703081230,9,33,7,0.7779991968587000,0.9181127450980390,9,31,9,0.7767425813012820,0.9215079597616960,9
2,5,0,9,0.8014379659608860,0.6205523012552300,33,31,9,0.7780246562306710,0.9181073919107390,10,2,0,0.7768431038031740,0.9214700456354990,0
5,7,0,11,0.8017523037395260,0.6193777777777780,35,29,11,0.7780706641298600,0.9180940972222220,10,5,0,0.7768856436698540,0.9214914579693260,3
32,0,8,0,0.801626285465537,0.6206186030428770,28,31,9,0.7781095247220760,0.9180809128630710,12,32,8,0.7768527713223160,0.9214828218490640,35
9,3,0,12,0.801805359998489,0.6195120523415980,29,32,8,0.7781036910205200,0.9180798898071630,12,9,0,0.7768108538829620,0.9214771636921900,0
33,0,7,0,0.8016574790056400,0.6207585733882030,29,32,8,0.7780899863099330,0.9180864197530870,13,33,7,0.7767719104164910,0.9214815874833050,31
10,9,0,9,0.8016907241592880,0.6203814890710380,25,33,7,0.7780422199538390,0.9180990437158470,10,10,0,0.776724857876574,0.9214878580914440,0
28,2,0,8,0.8014969651276750,0.6210428571428570,26,32,8,0.778003050603566,0.918108843537415,10,28,0,0.7766370130879560,0.9215738372643740,18
29,0,11,0,0.8015187226601970,0.6222411924119240,16,29,11,0.7781186409739370,0.9180721544715450,12,29,11,0.7767263792244420,0.9215413958745410,17
33,0,7,0,0.8014102773773180,0.6234423076923080,11,32,8,0.778161807091891,0.9180600539811070,12,33,7,0.7767554597020440,0.921519153320221,11
15,4,0,11,0.8014840422544510,0.6231213037634410,22,32,8,0.7781607004854980,0.9180631720430110,12,15,0,0.7767748265990630,0.9214990220732050,0
0,8,0,11,0.801783117830076,0.6215254350736280,33,31,9,0.7782044696628830,0.9180532128514060,9,0,0,0.7765885342649620,0.9215923137692270,0
1,8,0,6,0.8014666860988190,0.6199963333333330,35,32,8,0.7781807932652200,0.9180623333333330,10,1,0,0.7765885342649620,0.9215923137692270,1
31,0,9,0,0.8014061737612860,0.6211739707835330,29,32,8,0.778146225718625,0.9180697211155380,9,31,9,0.7766417798640860,0.92155945283978,39
35,0,5,0,0.8011922338883240,0.6223852513227510,10,28,12,0.778247150055724,0.9180291005291010,11,35,5,0.7765264139686530,0.9215876189163110,10
26,7,0,2,0.8006031671075230,0.6223514492753620,14,35,5,0.7781755194242620,0.9180451251646900,11,26,0,0.7764056738652760,0.9216173042643630,1
9,6,0,6,0.8007043606871830,0.6217004593175850,28,34,6,0.7781353876497860,0.9180524934383200,8,9,0,0.7761125769959650,0.9217245069909370,1
5,6,0,12,0.8009563110924230,0.6205751633986930,32,35,5,0.7780705887797190,0.9180745098039220,9,5,0,0.776036157380902,0.9217822052401750,2
31,0,9,0,0.8009587153242740,0.6216171875,31,30,10,0.7781363017920840,0.9180491536458330,11,31,9,0.7761423799451220,0.9217055736518280,35
1,13,0,8,0.8009270596930510,0.6211494811932560,25,33,7,0.7780975785867480,0.9180570687418940,11,1,0,0.7762371369730350,0.9216324694024480,0
25,8,3,3,0.8006264439032110,0.6214870801033590,24,31,9,0.7780816546920050,0.9180652454780360,10,25,3,0.7762750791253540,0.9216428217933150,27
0,4,0,10,0.8008047466409020,0.6195556628056630,37,31,9,0.7782049075824420,0.9180267052767050,13,0,0,0.7760857530723040,0.9217173143292550,0
27,0,13,0,0.8009696892949220,0.6206464743589740,34,31,9,0.7782093042235660,0.918024358974359,14,27,13,0.7763218892826370,0.9216220855066650,40
32,0,8,0,0.8008272322890130,0.6218033205619410,13,29,11,0.7783430155757630,0.9179786079182630,15,32,8,0.7762883836294890,0.9216232096137640,13
1,8,0,8,0.800783765236319,0.6203202926208650,32,31,9,0.7783209914117320,0.9179907760814250,12,1,0,0.7762474297716290,0.9216252040051170,0
8,8,0,4,0.8005232069826100,0.6193618504435990,34,31,9,0.7782826539641980,0.9180028517110270,9,8,0,0.7762843578319830,0.9216353532680600,7
1,7,0,6,0.8005368875737410,0.6176824494949490,36,33,7,0.7782844220588000,0.9179946338383840,9,1,0,0.7762380612242160,0.9217023526301880,0
34,0,6,0,0.8004267019859430,0.6188147798742140,33,33,7,0.7782536358675070,0.9180072327044030,10,34,6,0.776215052028757,0.9216868261898500,39
4,10,0,11,0.8007743999223490,0.6178928571428570,27,33,7,0.7782328133357920,0.918014411027569,11,4,0,0.7761846939580000,0.9216745139070540,0
33,3,5,1,0.8006002306435180,0.6188714107365790,26,34,6,0.778199528275487,0.918019975031211,9,33,5,0.7762049157885260,0.9217080610021790,34
31,0,9,0,0.8005952128855340,0.6199841417910450,11,29,11,0.7782682492683350,0.9179909825870650,12,31,9,0.7762693390950040,0.9216844386649330,11
31,0,9,0,0.8005084002051060,0.6210882899628250,11,29,11,0.7783178198819510,0.9179776951672860,13,31,9,0.7762942714874980,0.9216584734799480,11
32,0,8,0,0.8004284004083360,0.6221956790123460,13,35,5,0.7782638538827080,0.9179962962962960,12,32,8,0.7763017844376190,0.9216495066495070,13
32,0,8,0,0.8003557277547640,0.6232856703567040,10,29,11,0.7782937649979730,0.9179938499384990,10,32,8,0.7763122390626440,0.9216312419974390,10
19,7,0,5,0.8002107248541710,0.6228495710784310,20,31,9,0.7782884427924010,0.9179954044117650,11,19,0,0.7763148109478800,0.9216131634819530,2
32,0,8,0,0.8001709956414240,0.6239264346764350,22,32,8,0.7783415542714780,0.9179844322344320,11,32,8,0.776340879025737,0.9215918884664130,24
2,3,0,11,0.8004801721379470,0.6226821776155720,34,33,7,0.7783255751866900,0.9179911800486620,10,2,0,0.7763588929684060,0.9215725094577550,0
4,8,0,8,0.8005413374020630,0.6216448484848490,34,32,8,0.7782973393189770,0.9179981818181820,10,4,0,0.7764010534592710,0.921591443940158,2
33,0,7,0,0.800407745179786,0.6227394323671500,31,33,7,0.7782466237334740,0.9180211352657010,11,33,7,0.7763422946774310,0.9216035290182310,36
0,11,0,8,0.8004991929977790,0.62168321299639,30,35,5,0.7781917378834920,0.9180436221419980,8,0,0,0.776277694094007,0.9216163255117320,0
0,8,0,8,0.8006050471505420,0.6202520983213430,37,30,10,0.7782563847507280,0.9180278776978420,13,0,0,0.776277694094007,0.9216163255117320,0
6,7,0,9,0.8007035242186390,0.6192075866188770,38,35,5,0.7782079536264460,0.9180433094384710,9,6,0,0.776277694094007,0.9216163255117320,6
30,0,10,0,0.8007803565701020,0.6202511904761910,32,32,8,0.7782217593124010,0.9180422619047620,12,30,10,0.7764208495424920,0.9215660705414800,34
12,4,0,9,0.800831695534318,0.6194955516014230,26,31,9,0.7782607226173020,0.9180275800711740,11,12,0,0.7765533641592930,0.9215179601252270,1
2,10,0,14,0.8010466278032060,0.6187910756501180,36,30,10,0.7782899288506210,0.9180215721040190,10,2,0,0.7764455633675600,0.9215831688055280,0
32,0,8,0,0.8009517014267760,0.6198557126030620,30,34,6,0.7782521858682110,0.9180326855123680,12,32,8,0.7764478808994930,0.9215717092337920,38
1,7,0,11,0.8009920806733350,0.6183477112676060,34,33,7,0.7782127168009620,0.9180416666666670,9,1,0,0.7764431222088150,0.9215615835777130,0
30,0,10,0,0.8009717828139820,0.6193915204678360,34,33,7,0.7781436352348380,0.9180608187134500,9,30,10,0.7765079346470000,0.9215329118028540,39
0,8,0,7,0.8009294967066440,0.617747668997669,33,32,8,0.7781290416248250,0.9180611888111890,9,0,0,0.7765642977521970,0.921505727654082,0
34,0,6,0,0.8007859513707390,0.6188127177700350,33,32,8,0.7781129360755590,0.918068524970964,10,34,6,0.7765191524491000,0.9215133269107260,40
33,0,7,0,0.8007046437542970,0.6198553240740740,10,32,8,0.7781228126839460,0.9180613425925930,10,33,7,0.7765162755704080,0.9215044742729310,10
30,0,10,0,0.8006461559517650,0.6208777393310270,10,32,8,0.7780867208458770,0.9180752595155710,10,30,10,0.776539007095199,0.9214754293893130,10
34,0,6,0,0.8005187249187060,0.6219166666666670,7,34,6,0.7780430304785510,0.9180910919540230,9,34,6,0.7764920677883080,0.9214798987021210,7
0,8,0,15,0.8009438507261180,0.621302978235968,32,32,8,0.7780296192784630,0.9181013745704470,10,0,0,0.7764398826402620,0.9214855072463770,0
21,5,0,5,0.8006412589402480,0.6213393264840180,35,30,10,0.7781015880314330,0.918084189497717,9,21,0,0.7764398826402620,0.9214855072463770,21
0,9,0,10,0.8007459402015120,0.6204234926052330,32,32,8,0.778112030673034,0.9180827645051190,14,0,0,0.7762195608362070,0.9215767039874290,0
3,11,0,10,0.8008835187975450,0.6199835600907030,35,30,10,0.7781744090270290,0.9180583900226760,10,3,0,0.7762195608362070,0.9215767039874290,3
33,0,7,0,0.8007572764565620,0.6210053672316390,28,32,8,0.7782192247886070,0.9180443502824860,12,33,7,0.7761874358049630,0.9215736070381230,37
0,8,0,7,0.800799065905316,0.6195613738738740,33,32,8,0.7781634545356620,0.918066722972973,11,0,0,0.7761498266192730,0.9215728741000190,0
2,11,0,6,0.8007625553522660,0.6187831088664420,34,33,7,0.7781538801029020,0.9180662177328840,10,2,0,0.7761498266192730,0.9215728741000190,2
32,0,8,0,0.8006597090443200,0.6197992170022370,28,31,9,0.7782212627511830,0.9180341163310960,13,32,8,0.776148415359685,0.9215678868874690,38
0,9,0,11,0.800669998310848,0.618677536231884,30,33,7,0.7782380865746770,0.9180270345596430,12,0,0,0.7761408823653530,0.9215644881434360,0
0,12,0,7,0.8006124715089240,0.6175416666666670,38,33,7,0.7782015696115400,0.918035,8,0,0,0.7761408823653530,0.9215644881434360,0
0,6,0,9,0.8006789171752640,0.6161146179401990,35,31,9,0.7782282181586720,0.9180182724252490,11,0,0,0.7761408823653530,0.9215644881434360,0
0,7,0,7,0.8006694084944970,0.6146498344370860,37,30,10,0.778231969019827,0.9180220750551880,12,0,0,0.7761408823653530,0.9215644881434360,0
0,9,0,8,0.8008798293329640,0.6137464246424640,36,31,9,0.7782491661163700,0.9180225522552260,12,0,0,0.7761408823653530,0.9215644881434360,0
8,6,0,7,0.8008571301339370,0.612938048245614,37,32,8,0.778260097616257,0.9180197368421050,13,8,0,0.7761408823653530,0.9215644881434360,8
22,4,0,8,0.8007266994719680,0.6130584699453550,29,34,6,0.7781757304298560,0.9180469945355190,8,22,0,0.7761148732771840,0.9216242921530110,15
32,0,8,0,0.8005672325764830,0.6140770697167760,17,34,6,0.7781164682425180,0.9180653594771240,7,32,8,0.7760481323960330,0.9216382913455270,20
0,7,0,8,0.8005871741637470,0.6131593376764390,33,30,10,0.7781650016522550,0.9180510314875140,11,0,0,0.7759768945574680,0.9216525439902290,0
34,0,6,0,0.8004884144112910,0.6141609848484850,32,34,6,0.7781221772253650,0.9180595238095240,12,34,6,0.775950458793459,0.921656407918234,40
29,0,11,0,0.8005612668732080,0.615113538295577,11,30,10,0.7781745316262910,0.9180415318230850,13,29,11,0.7760938941396870,0.9215959378191310,11
2,8,0,10,0.8008825863199660,0.6140518817204300,34,30,10,0.7782055961660750,0.9180293010752690,12,2,0,0.7762281055982740,0.9215390263187620,0
13,6,0,7,0.8006884046092530,0.6133609324758840,36,33,7,0.7781678677060160,0.9180364415862810,13,13,0,0.7762684531152450,0.9215559947299080,11
33,0,7,0,0.8006283766805800,0.6143408119658120,27,32,8,0.7782050818180170,0.9180272435897440,13,33,7,0.7762836063762490,0.9215459996252580,28
3,13,0,9,0.8006676309928410,0.6137121938232160,28,34,6,0.7781368667623850,0.9180460596379130,11,3,0,0.7762926626651420,0.9215372132064910,0
32,0,8,0,0.800626760202489,0.6146804670912950,29,32,8,0.7781531537513300,0.918041932059448,12,32,8,0.776319246058184,0.921522191272052,37
5,12,0,7,0.8007282426197600,0.6140597883597880,30,34,6,0.7781152308698190,0.9180515873015870,10,5,0,0.7763395062808110,0.9215091514143090,0
1,5,0,11,0.8010222687976830,0.6127260021097050,36,33,7,0.7780978954568790,0.918057753164557,8,1,0,0.7763627368489540,0.9215476718403550,0
32,0,8,0,0.8009873679785810,0.613686119873817,36,29,11,0.7781695328659360,0.9180354889589910,14,32,8,0.7764040831257810,0.9215253863134660,39
10,7,0,9,0.801039323695889,0.6132644129979040,27,34,6,0.7780953663258690,0.9180581761006290,12,10,0,0.7764387798749260,0.9215040293040290,1
0,7,0,11,0.8011987365630800,0.6121896551724140,32,32,8,0.7781078486717460,0.9180582549634270,12,0,0,0.7763698445080750,0.9215572630808640,0
